"province_name","district","year","week","weekly_dengue_cases","weekly_diarrhea_cases","population","rainsum","meantemperature","max_temperature","min_temperature","rainsum_std"
"02 Phongsali",2,2020,37,0,14,193175,49.7,21.9428571428571,24.8571428571429,18.9714285714286,0.400391861110893
"02 Phongsali",2,2020,38,1,16,193175,41.2,22.1714285714286,25.1428571428571,19.1428571428571,0.198481740580105
"02 Phongsali",2,2020,39,0,14,193175,35,22.4285714285714,25.5,19.3,0.0512061232517653
"02 Phongsali",2,2020,40,0,24,193175,52.5,22.4,25.5714285714286,19.1857142857143,0.466903430226918
"02 Phongsali",2,2020,41,2,31,193175,1.3,19.3142857142857,22.8571428571429,15.7142857142857,-0.749308119323243
"02 Phongsali",2,2020,42,0,11,193175,16.2,18.3285714285714,21.2142857142857,15.3571428571429,-0.395371555098684
"02 Phongsali",2,2020,43,0,15,193175,3.8,17.7,21,14.3571428571429,-0.689922789755364
"02 Phongsali",2,2020,44,0,18,193175,6,19.6714285714286,22.6428571428571,16.6857142857143,-0.637663699735631
"02 Phongsali",2,2020,45,0,31,193175,24.8,18.1142857142857,20.8142857142857,15.3571428571429,-0.191086021385181
"02 Phongsali",2,2020,46,2,24,193175,0.2,17.9714285714286,21.9571428571429,13.9285714285714,-0.77543766433311
"02 Phongsali",2,2020,47,0,18,193175,0,19.8285714285714,24.4285714285714,15.1857142857143,-0.78018849069854
"02 Phongsali",2,2020,48,0,17,193175,0,17.9285714285714,22.0571428571429,13.7714285714286,-0.78018849069854
"02 Phongsali",2,2020,49,0,39,193175,0,13.1142857142857,16.5714285714286,9.58571428571429,-0.78018849069854
"02 Phongsali",2,2020,50,0,19,193175,0,15.8285714285714,20,11.6,-0.78018849069854
"02 Phongsali",2,2020,51,0,24,193175,0,13.6857142857143,15.6571428571429,11.6428571428571,-0.78018849069854
"02 Phongsali",2,2020,52,0,13,193175,0,14.3285714285714,19.2571428571429,9.38571428571429,-0.78018849069854
"02 Phongsali",2,2020,53,0,10,193175,0,14.6,18,11.1666666666667,-0.78018849069854
"02 Phongsali",2,2021,1,0,14,194691,0,12.7666666666667,16.3,9.2,-0.78018849069854
"02 Phongsali",2,2021,2,0,10,194691,7.2,7.42857142857143,8.6,6.25714285714286,-0.609158741543049
"02 Phongsali",2,2021,3,0,13,194691,0,12.8142857142857,16.4285714285714,9.12857142857143,-0.78018849069854
"02 Phongsali",2,2021,4,0,12,194691,0,17.9428571428571,22.5,13.3571428571429,-0.78018849069854
"02 Phongsali",2,2021,5,0,8,194691,6.5,16.3142857142857,19.3142857142857,13.2571428571429,-0.625786633822055
