"province_name","district","year","week","weekly_dengue_cases","weekly_diarrhea_cases","population","rainsum","meantemperature","max_temperature","min_temperature","rainsum_std"
"13 Savannakhet",13,2024,23,60,203,1117489,26.8,29.9857142857143,33.7142857142857,26.2,-0.0725846789710082
"13 Savannakhet",13,2024,24,62,243,1117489,45.5,29.0142857142857,32.3285714285714,25.6428571428571,0.306949923264466
"13 Savannakhet",13,2024,25,104,241,1117489,39.7,28.8428571428571,32.3285714285714,25.3285714285714,0.189233308667367
"13 Savannakhet",13,2024,26,142,294,1117489,80.9,29.3285714285714,32.9,25.7571428571429,1.02542719166745
"13 Savannakhet",13,2024,27,173,261,1117489,175.6,28.8285714285714,32.7,24.9285714285714,2.9474553644856
"13 Savannakhet",13,2024,28,198,238,1117489,63.4,29.8285714285714,33.4428571428571,26.1857142857143,0.670247751072755
"13 Savannakhet",13,2024,29,220,237,1117489,164.6,28.8,32.2714285714286,25.3,2.72419971611179
"13 Savannakhet",13,2024,30,278,189,1117489,33,29.4,33.4428571428571,25.2857142857143,0.0532503228396839
"13 Savannakhet",13,2024,31,265,108,1117489,188.1,27.3571428571429,29.5428571428571,25.1428571428571,3.20115496491039
"13 Savannakhet",13,2024,32,250,172,1117489,56,27.9,30.9142857142857,24.8428571428571,0.520057587621284
"14 Salavan",14,2024,14,20,217,464847,30.8,31.8285714285714,37.4571428571429,26.1714285714286,-0.15446063094468
"14 Salavan",14,2024,15,14,191,464847,40.2,30.9857142857143,36.6428571428571,25.3,-0.0102010819969309
"14 Salavan",14,2024,16,6,195,464847,0,32.1714285714286,37.3285714285714,26.9714285714286,-0.627140855156452
"14 Salavan",14,2024,17,11,388,464847,9.7,31.2571428571429,37.2714285714286,25.2142857142857,-0.478277278050796
"14 Salavan",14,2024,18,4,217,464847,2.1,31.8857142857143,37.5857142857143,26.1142857142857,-0.594912658051104
"14 Salavan",14,2024,19,10,188,464847,104.2,31.6714285714286,36.9,26.4285714285714,0.971991591689869
"14 Salavan",14,2024,20,14,321,464847,84.9,29.3714285714286,33.6857142857143,25.0142857142857,0.675799113531193
"14 Salavan",14,2024,21,28,256,464847,19.4,30.6857142857143,35.5,25.8571428571429,-0.329413700945141
"14 Salavan",14,2024,22,41,263,464847,24.3,30.1857142857143,34.5857142857143,25.7285714285714,-0.254214574365995
"14 Salavan",14,2024,23,35,233,464847,156.4,28.9142857142857,32.6571428571429,25.0857142857143,1.77309249116566
"14 Salavan",14,2024,24,38,340,464847,58.1,28.6142857142857,32.3857142857143,24.8,0.264505931424846
"14 Salavan",14,2024,25,61,191,464847,51.8,28.9571428571429,33.1857142857143,24.6857142857143,0.167821340108801
"14 Salavan",14,2024,26,43,314,464847,36.2,29.0857142857143,32.6428571428571,25.5,-0.071588124102356
"14 Salavan",14,2024,27,82,326,464847,3.4,29.3142857142857,33.7857142857143,24.7857142857143,-0.574961869366841
"14 Salavan",14,2024,28,63,258,464847,134.2,29.8571428571429,34.6428571428571,25.0428571428571,1.43239440748056
"14 Salavan",14,2024,29,46,204,464847,235.2,27.4428571428571,30.7571428571429,24.1142857142857,2.98241722064254
"14 Salavan",14,2024,30,51,320,464847,73.8,28.7857142857143,32.8142857142857,24.7,0.505450071688639
"14 Salavan",14,2024,31,50,134,464847,194.8,26.2714285714286,28.7,23.8,2.36240809537774
"14 Salavan",14,2024,32,34,151,464847,22.8,27.8857142857143,31.0714285714286,24.7,-0.27723471515553
"15 Xekong",15,2024,14,0,53,136746,0.6,30.6,36.7714285714286,24.4,-0.53904135655756
"15 Xekong",15,2024,15,1,50,136746,22.6,30.9571428571429,36.8714285714286,25,-0.184500399739155
"15 Xekong",15,2024,16,0,44,136746,15.7,31.2857142857143,36.7857142857143,25.7571428571429,-0.295697336195837
"15 Xekong",15,2024,17,1,61,136746,9.7,30.1571428571429,36.6,23.6428571428571,-0.392390324419038
"15 Xekong",15,2024,18,0,41,136746,2.6,30.1285714285714,35.8714285714286,24.3571428571429,-0.50681036048316
"15 Xekong",15,2024,19,0,60,136746,36.8,31.2285714285714,37.1428571428571,25.2857142857143,0.0443396723890884
"15 Xekong",15,2024,20,3,48,136746,39.5,29.5857142857143,34.7285714285714,24.4142857142857,0.0878515170895291
"15 Xekong",15,2024,21,0,38,136746,25,29.8714285714286,35.9714285714286,23.7142857142857,-0.145823204449874
"15 Xekong",15,2024,22,2,34,136746,26.1,29.7571428571429,34.7,24.7142857142857,-0.128096156608954
"15 Xekong",15,2024,23,3,34,136746,79.5,27.6571428571429,31.3428571428571,23.9142857142857,0.732471438577539
"15 Xekong",15,2024,24,6,32,136746,45.9,27.7428571428571,31.4857142857143,23.9428571428571,0.190990704527611
"15 Xekong",15,2024,25,11,30,136746,75.1,28.3857142857143,32.4285714285714,24.2714285714286,0.661563247213858
"15 Xekong",15,2024,26,19,28,136746,47.3,28.7714285714286,33.3142857142857,24.1714285714286,0.213552401779691
"15 Xekong",15,2024,27,10,24,136746,17.6,28.1857142857143,33.1142857142857,23.2142857142857,-0.265077889925156
"15 Xekong",15,2024,28,15,28,136746,41.8,27.8428571428571,31.2428571428571,24.3857142857143,0.12491716257509
"15 Xekong",15,2024,29,13,20,136746,87.4,26.3714285714286,29.7,22.9857142857143,0.859783873071421
"15 Xekong",15,2024,30,19,24,136746,61.3,28.1571428571429,32.0571428571429,24.2,0.439169374300494
"15 Xekong",15,2024,31,9,14,136746,167.1,26.4142857142857,29.0571428571429,23.7714285714286,2.14418906663628
"15 Xekong",15,2024,32,14,19,136746,8.4,28.2857142857143,32.3428571428571,24.1857142857143,-0.413340471867398
"16 Champasak",16,2024,14,6,86,781136,9.8,32.6,37.3714285714286,NA,-0.478437690140293
"16 Champasak",16,2024,15,3,63,781136,62.8,32.0285714285714,37.0285714285714,27,0.397638139221677
"16 Champasak",16,2024,16,8,84,781136,10,32.5285714285714,37.2428571428571,27.7571428571429,-0.475131743614399
"16 Champasak",16,2024,17,4,110,781136,0,31.8142857142857,37.2857142857143,26.3,-0.64042906990911
"16 Champasak",16,2024,18,5,89,781136,1.3,32.4571428571429,37.3,27.5714285714286,-0.618940417490798
"16 Champasak",16,2024,19,14,97,781136,80.4,31.4,36.2857142857143,26.4571428571429,0.688561433500369
"16 Champasak",16,2024,20,23,94,781136,58.8,30.4857142857143,34.6,26.3285714285714,0.331519208703792
"16 Champasak",16,2024,21,26,95,781136,29.8,31.6571428571429,36.5,26.7714285714286,-0.147843037550871
"16 Champasak",16,2024,22,27,87,781136,39.6,29.6285714285714,33.3714285714286,25.8285714285714,0.0141483422179465
"16 Champasak",16,2024,23,25,78,781136,150.8,28.7428571428571,32.2857142857143,25.1571428571429,1.85225461061514
"16 Champasak",16,2024,24,31,85,781136,105.8,28.1142857142857,31.1571428571429,25.0428571428571,1.10841664228894
"16 Champasak",16,2024,25,42,68,781136,41.8,29.6857142857143,33.8142857142857,25.5285714285714,0.0505137540027829
"16 Champasak",16,2024,26,41,54,781136,53.8,29.9714285714286,33.2714285714286,26.6571428571429,0.248870545556437
"16 Champasak",16,2024,27,64,74,781136,23.8,29.1285714285714,33.2,24.9714285714286,-0.247021433327697
"16 Champasak",16,2024,28,59,82,781136,31.4,30.1714285714286,34.2,26.0857142857143,-0.121395465343717
"16 Champasak",16,2024,29,57,49,781136,251.6,27.9571428571429,31.0571428571429,24.7857142857143,3.51845165966583
"16 Champasak",16,2024,30,38,43,781136,208.8,28.4571428571429,31.7,25.1428571428571,2.81097910312446
"16 Champasak",16,2024,31,47,36,781136,211.2,26.9,29.8571428571429,23.8857142857143,2.85065046143519
"16 Champasak",16,2024,32,58,44,781136,88.6,28.5714285714286,32.0714285714286,25.0714285714286,0.824105241062032
"17 Attapu",17,2024,14,15,27,169010,13.9,31.7428571428571,37.7571428571429,25.6714285714286,-0.413840082595972
"17 Attapu",17,2024,15,4,36,169010,1.1,30.6428571428571,36.9142857142857,24.3142857142857,-0.618516105003331
"17 Attapu",17,2024,16,7,61,169010,4.4,31.6285714285714,37.1,26.1,-0.565748067976434
"17 Attapu",17,2024,17,23,54,169010,20.4,32.2857142857143,38.8571428571429,25.6428571428571,-0.309903039967235
"17 Attapu",17,2024,18,15,91,169010,2.2,32.2428571428571,38.2714285714286,26.1571428571429,-0.600926759327699
"17 Attapu",17,2024,19,14,58,169010,71.1,32.6285714285714,38.8714285714286,26.3571428571429,0.500805892536914
"17 Attapu",17,2024,20,25,50,169010,29.4,30.5857142857143,35.6,25.5428571428571,-0.165990211712061
"17 Attapu",17,2024,21,20,51,169010,7.3,31.0142857142857,37,24.9571428571429,-0.519376156649767
"17 Attapu",17,2024,22,9,39,169010,101,29.4,33.9285714285714,24.8,0.978916288629105
"17 Attapu",17,2024,23,14,35,169010,24.8,28.6,32.7285714285714,24.4714285714286,-0.239545657264705
"17 Attapu",17,2024,24,57,23,169010,114.6,27.8428571428571,31.6428571428571,24,1.19638456243692
"17 Attapu",17,2024,25,55,45,169010,65.8,28.6571428571429,33.5857142857143,23.7,0.416057227008867
"17 Attapu",17,2024,26,63,46,169010,83.5,29.5857142857143,34.2,24.9285714285714,0.699085789244043
"17 Attapu",17,2024,27,68,62,169010,121.5,29,33.7142857142857,24.2857142857143,1.30671773076589
"17 Attapu",17,2024,28,53,34,169010,60.2,28.9142857142857,33.3142857142857,24.5,0.326511467205647
"17 Attapu",17,2024,29,62,30,169010,300.7,27.0285714285714,30.1285714285714,23.9,4.17218204446892
"17 Attapu",17,2024,30,41,29,169010,136.8,28.3,32.6714285714286,23.8857142857143,1.55136953879969
"17 Attapu",17,2024,31,29,33,169010,274.2,26.3285714285714,29.2714285714286,23.3,3.74843871682868
"17 Attapu",17,2024,32,19,26,169010,41.3,27.9571428571429,31.7571428571429,24.1428571428571,0.0242945278697811
"18 Xaisomboun",18,2024,14,1,50,116761,0,22.8428571428571,30.6714285714286,NA,-0.724688634794602
"18 Xaisomboun",18,2024,15,1,44,116761,0.3,25.7857142857143,32.5142857142857,19.0285714285714,-0.719139842184983
"18 Xaisomboun",18,2024,16,0,48,116761,0,25.5571428571429,31.9142857142857,19.1857142857143,-0.724688634794602
"18 Xaisomboun",18,2024,17,0,49,116761,14.9,24.1714285714286,30.8,17.5285714285714,-0.449098601850155
"18 Xaisomboun",18,2024,18,0,51,116761,57.4,23.6571428571429,29.0714285714286,18.2,0.336980351179309
"18 Xaisomboun",18,2024,19,0,44,116761,29.5,24.9714285714286,30.3857142857143,19.5142857142857,-0.179057361515327
"18 Xaisomboun",18,2024,20,0,32,116761,37.8,24,29.4571428571429,18.5142857142857,-0.0255407659825144
"18 Xaisomboun",18,2024,21,0,38,116761,37.2,25.0714285714286,31.0428571428571,19.0857142857143,-0.0366383512017538
"18 Xaisomboun",18,2024,22,0,35,116761,13.4,25.3857142857143,30.6428571428571,20.0428571428571,-0.476842564898254
"18 Xaisomboun",18,2024,23,0,26,116761,105,24.6571428571429,29.3571428571429,19.9285714285714,1.21738877857231
"18 Xaisomboun",18,2024,24,0,35,116761,70.5,23.5142857142857,26.8571428571429,20.1142857142857,0.579277628466038
"18 Xaisomboun",18,2024,25,0,34,116761,42.5,23.9714285714286,27.8,20.1,0.0613903182348616
"18 Xaisomboun",18,2024,26,1,38,116761,106.4,24.0142857142857,27.7285714285714,20.2857142857143,1.24328314408387
"18 Xaisomboun",18,2024,27,2,47,116761,57.8,24.1857142857143,28.2142857142857,20.0857142857143,0.344378741325469
"18 Xaisomboun",18,2024,28,6,25,116761,65.7,24.0857142857143,28.4285714285714,19.6571428571429,0.490496946712122
"18 Xaisomboun",18,2024,29,12,23,116761,30.1,24.5285714285714,28.4857142857143,20.4857142857143,-0.167959776296088
"18 Xaisomboun",18,2024,30,1,33,116761,18.3,25.3714285714286,30.4,20.3428571428571,-0.386212285607798
"18 Xaisomboun",18,2024,31,3,22,116761,326.4,23.3285714285714,26.0857142857143,20.5428571428571,5.31239772447168
"18 Xaisomboun",18,2024,32,1,31,116761,258.8,20.0571428571429,21.6285714285714,18.5,4.0620697897707
